ds,holiday,lower_window,upper_window
2020-09-19,national,0,0
2020-09-20,national,0,0
2020-09-21,national,0,0
2020-09-22,national,0,0
2020-09-23,national,0,0
2020-09-24,national,0,0
2020-09-25,national,0,0
2020-09-26,national,0,0
2020-09-27,national,0,0
2020-09-28,national,0,0
2020-09-29,national,0,0
2020-09-30,national,0,0
2020-10-01,national,0,0
2020-10-02,national,0,0
2020-10-03,national,0,0
2020-10-04,national,0,0
2020-10-05,national,0,0
2020-10-06,national,0,0
2020-10-07,national,0,0
2020-10-08,national,0,0
2020-10-09,national,0,0
2020-10-10,national,0,0
2020-10-11,national,0,0
2020-10-12,national,0,0
2020-10-13,national,0,0
2020-10-14,national,0,0
2020-10-15,national,0,0
2020-10-16,national,0,0
2020-10-17,national,0,0
2020-10-18,national,0,0
2020-10-19,national,0,0
2020-10-20,national,0,0
2020-10-21,national,0,0
2020-10-22,national,0,0
2020-10-23,national,0,0
2020-10-24,national,0,0
2020-10-25,national,0,0
2020-10-26,national,0,0
2020-10-27,national,0,0
2020-10-28,national,0,0
2020-10-29,national,0,0
2020-10-30,national,0,0
2020-10-31,national,0,0
2020-11-01,national,0,0
2020-11-02,national,0,0
2020-11-03,national,0,0
2020-11-05,national,0,0
2020-11-06,national,0,0
2020-11-08,national,0,0
2020-11-10,national,0,0
2021-02-05,tour,0,0
2021-02-06,tour,0,0
2021-02-07,tour,0,0
2021-02-08,tour,0,0
2021-02-09,tour,0,0
2021-02-13,tour,0,0
2021-02-14,tour,0,0
2021-02-15,tour,0,0
2021-02-16,tour,0,0
2021-02-24,tour,0,0
2021-02-25,tour,0,0
2021-03-04,tour,0,0
2021-03-05,tour,0,0
2021-03-06,tour,0,0
2021-03-12,tour,0,0
2021-03-14,tour,0,0
2021-03-16,tour,0,0
2021-03-18,tour,0,0
2021-03-20,tour,0,0
2021-03-23,tour,0,0
2021-03-26,tour,0,0
2021-03-28,tour,0,0
2021-04-09,national,0,0
2021-04-10,national,0,0
2021-04-11,national,0,0
2021-04-12,national,0,0
2021-04-13,national,0,0
2021-04-14,national,0,0
2021-04-15,national,0,0
2021-04-16,national,0,0
2021-04-17,national,0,0
2021-04-18,national,0,0
2021-04-19,national,0,0
2021-04-20,national,0,0
2021-04-21,national,0,0
2021-04-22,national,0,0
2021-04-23,national,0,0
2021-04-24,national,0,0
2021-04-25,national,0,0
2021-04-26,national,0,0
2021-04-27,national,0,0
2021-04-28,national,0,0
2021-04-29,national,0,0
2021-04-30,national,0,0
2021-05-01,national,0,0
2021-05-02,national,0,0
2021-05-03,national,0,0
2021-09-19,national,0,0
2021-09-20,national,0,0
2021-09-21,national,0,0
2021-09-22,national,0,0
2021-09-23,national,0,0
2021-09-24,national,0,0
2021-09-25,national,0,0
2021-09-26,national,0,0
2021-09-27,national,0,0
2021-09-28,national,0,0
2021-09-29,national,0,0
2021-09-30,national,0,0
2021-10-01,national,0,0
2021-10-02,national,0,0
2021-10-03,national,0,0
2021-10-04,national,0,0
2021-10-05,national,0,0
2021-10-06,national,0,0
2021-10-07,national,0,0
2021-10-08,national,0,0
2021-10-10,national,0,0
2021-10-11,national,0,0
2021-10-13,national,0,0
2021-10-15,national,0,0
2021-10-17,international,0,0
2021-10-18,international,0,0
2021-10-19,international,0,0
2021-10-20,international,0,0
2021-10-21,international,0,0
2021-10-22,international,0,0
2021-10-23,international,0,0
2021-10-24,international,0,0
2021-10-25,international,0,0
2021-10-26,international,0,0
2021-10-27,international,0,0
2021-10-28,international,0,0
2021-10-29,international,0,0
2021-10-30,international,0,0
2021-10-31,international,0,0
2021-11-01,international,0,0
2021-11-02,international,0,0
2021-11-03,international,0,0
2021-11-04,international,0,0
2021-11-05,international,0,0
2021-11-06,international,0,0
2021-11-07,international,0,0
2021-11-08,international,0,0
2021-11-10,international,0,0
2021-11-11,international,0,0
2021-11-14,international,0,0
2022-02-06,tour,0,0
2022-02-09,tour,0,0
2022-02-11,tour,0,0
2022-02-16,tour,0,0
2022-02-18,tour,0,0
2022-02-20,tour,0,0
2022-03-26,national,0,0
2022-03-27,national,0,0
2022-03-28,national,0,0
2022-03-29,national,0,0
2022-03-30,national,0,0
2022-03-31,national,0,0
2022-04-01,national,0,0
2022-04-02,national,0,0
2022-04-03,national,0,0
2022-04-04,national,0,0
2022-04-05,national,0,0
2022-04-06,national,0,0
2022-04-07,national,0,0
2022-04-08,national,0,0
2022-04-09,national,0,0
2022-04-10,national,0,0
2022-04-11,national,0,0
2022-04-12,national,0,0
2022-04-13,national,0,0
2022-04-14,national,0,0
2022-04-15,national,0,0
2022-04-16,national,0,0
2022-04-17,national,0,0
2022-04-18,national,0,0
2022-04-19,national,0,0
2022-04-20,national,0,0
2022-04-21,national,0,0
2022-04-22,national,0,0
2022-04-23,national,0,0
2022-04-24,national,0,0
2022-04-25,national,0,0
2022-04-26,national,0,0
2022-04-27,national,0,0
2022-04-28,national,0,0
2022-04-29,national,0,0
2022-04-30,national,0,0
2022-05-01,national,0,0
2022-05-02,national,0,0
2022-05-03,national,0,0
2022-05-04,national,0,0
2022-05-05,national,0,0
2022-05-06,national,0,0
2022-05-07,national,0,0
2022-05-08,national,0,0
2022-05-09,national,0,0
2022-05-10,national,0,0
2022-05-11,national,0,0
2022-05-12,national,0,0
2022-05-13,national,0,0
2022-05-14,national,0,0
2022-05-15,national,0,0
2022-05-16,national,0,0
2022-05-17,national,0,0
2022-05-18,national,0,0
2022-05-19,national,0,0
2022-05-20,national,0,0
2022-05-21,national,0,0
2022-05-22,national,0,0
2022-05-24,national,0,0
2022-05-25,national,0,0
2022-05-27,national,0,0
2022-05-29,national,0,0
2022-06-09,tour,0,0
2022-06-12,tour,0,0
2022-06-14,tour,0,0
2022-06-17,tour,0,0
2022-06-19,tour,0,0
2022-08-27,international,0,0
2022-08-28,international,0,0
2022-08-30,international,0,0
2022-08-31,international,0,0
2022-09-01,international,0,0
2022-09-02,international,0,0
2022-09-03,international,0,0
2022-09-04,international,0,0
2022-09-06,international,0,0
2022-09-07,international,0,0
2022-09-08,international,0,0
2022-09-09,international,0,0
2022-09-11,international,0,0
2022-09-28,tour,0,0
2022-10-02,tour,0,0
2022-10-04,tour,0,0
2022-10-06,tour,0,0
2022-10-09,tour,0,0
2022-10-11,tour,0,0
2022-10-16,international,0,0
2022-10-17,international,0,0
2022-10-18,international,0,0
2022-10-19,international,0,0
2022-10-20,international,0,0
2022-10-21,international,0,0
2022-10-22,international,0,0
2022-10-23,international,0,0
2022-10-24,international,0,0
2022-10-25,international,0,0
2022-10-26,international,0,0
2022-10-27,international,0,0
2022-10-29,international,0,0
2022-10-30,international,0,0
2022-10-31,international,0,0
2022-11-01,international,0,0
2022-11-02,international,0,0
2022-11-03,international,0,0
2022-11-04,international,0,0
2022-11-05,international,0,0
2022-11-06,international,0,0
2022-11-09,international,0,0
2022-11-10,international,0,0
2022-11-13,international,0,0
2023-01-03,tour,0,0
2023-01-05,tour,0,0
2023-01-07,tour,0,0
2023-01-10,tour,0,0
2023-01-12,tour,0,0
2023-01-15,tour,0,0
2023-01-18,tour,0,0
2023-01-21,tour,0,0
2023-01-24,tour,0,0
2023-01-27,tour,0,0
2023-01-29,tour,0,0
2023-02-01,tour,0,0
2023-02-09,tour,0,0
2023-02-10,tour,0,0
2023-02-11,tour,0,0
2023-02-12,tour,0,0
2023-02-13,tour,0,0
2023-02-17,tour,0,0
2023-02-18,tour,0,0
2023-02-19,tour,0,0
2023-02-20,tour,0,0
2023-02-21,tour,0,0
2023-03-01,tour,0,0
2023-03-02,tour,0,0
2023-03-03,tour,0,0
2023-03-04,tour,0,0
2023-03-05,tour,0,0
2023-03-09,tour,0,0
2023-03-10,tour,0,0
2023-03-11,tour,0,0
2023-03-12,tour,0,0
2023-03-13,tour,0,0
2023-03-17,tour,0,0
2023-03-19,tour,0,0
2023-03-22,tour,0,0
2023-09-02,international,0,0
2023-09-03,international,0,0
2023-09-05,international,0,0
2023-09-06,international,0,0
2023-09-07,international,0,0
2023-09-08,international,0,0
2023-09-09,international,0,0
2023-09-10,international,0,0
2023-09-12,international,0,0
2023-09-13,international,0,0
2023-09-14,international,0,0
2023-09-15,international,0,0
2023-09-17,international,0,0
2023-10-10,international,0,0
2023-10-11,international,0,0
2023-10-12,international,0,0
2023-10-13,international,0,0
2023-10-14,international,0,0
2023-10-15,international,0,0
2023-10-16,international,0,0
2023-10-17,international,0,0
2023-10-18,international,0,0
2023-10-19,international,0,0
2023-10-20,international,0,0
2023-10-21,international,0,0
2023-10-22,international,0,0
2023-10-23,international,0,0
2023-10-24,international,0,0
2023-10-25,international,0,0
2023-10-26,international,0,0
2023-10-27,international,0,0
2023-10-28,international,0,0
2023-10-29,international,0,0
2023-10-30,international,0,0
2023-10-31,international,0,0
2023-11-01,international,0,0
2023-11-02,international,0,0
2023-11-03,international,0,0
2023-11-04,international,0,0
2023-11-05,international,0,0
2023-11-06,international,0,0
2023-11-07,international,0,0
2023-11-08,international,0,0
2023-11-09,international,0,0
2023-11-10,international,0,0
2023-11-11,international,0,0
2023-11-12,international,0,0
2023-11-13,international,0,0
2023-11-14,international,0,0
2023-11-15,international,0,0
2023-11-16,international,0,0
2023-11-17,international,0,0
2023-11-18,international,0,0
2023-11-21,international,0,0
2023-11-23,international,0,0
2023-11-26,international,0,0
2019-03-23,ipl,0,0
2019-03-24,ipl,0,0
2019-03-25,ipl,0,0
2019-03-26,ipl,0,0
2019-03-27,ipl,0,0
2019-03-28,ipl,0,0
2019-03-29,ipl,0,0
2019-03-30,ipl,0,0
2019-03-31,ipl,0,0
2019-04-01,ipl,0,0
2019-04-02,ipl,0,0
2019-04-03,ipl,0,0
2019-04-04,ipl,0,0
2019-04-05,ipl,0,0
2019-04-06,ipl,0,0
2019-04-07,ipl,0,0
2019-04-08,ipl,0,0
2019-04-09,ipl,0,0
2019-04-10,ipl,0,0
2019-04-11,ipl,0,0
2019-04-12,ipl,0,0
2019-04-13,ipl,0,0
2019-04-14,ipl,0,0
2019-04-15,ipl,0,0
2019-04-16,ipl,0,0
2019-04-17,ipl,0,0
2019-04-18,ipl,0,0
2019-04-19,ipl,0,0
2019-04-20,ipl,0,0
2019-04-21,ipl,0,0
2019-04-22,ipl,0,0
2019-04-23,ipl,0,0
2019-04-24,ipl,0,0
2019-04-25,ipl,0,0
2019-04-26,ipl,0,0
2019-04-27,ipl,0,0
2019-04-28,ipl,0,0
2019-04-29,ipl,0,0
2019-04-30,ipl,0,0
2019-05-01,ipl,0,0
2019-05-02,ipl,0,0
2019-05-03,ipl,0,0
2019-05-04,ipl,0,0
2019-05-05,ipl,0,0
2019-05-07,ipl,0,0
2019-05-08,ipl,0,0
2019-05-10,ipl,0,0
2019-05-12,ipl,0,0
2019-05-30,cricket world cup,0,0
2019-05-31,cricket world cup,0,0
2019-06-01,cricket world cup,0,0
2019-06-02,cricket world cup,0,0
2019-06-03,cricket world cup,0,0
2019-06-04,cricket world cup,0,0
2019-06-05,cricket world cup,0,0
2019-06-06,cricket world cup,0,0
2019-06-08,cricket world cup,0,0
2019-06-09,cricket world cup,0,0
2019-06-10,cricket world cup,0,0
2019-06-12,cricket world cup,0,0
2019-06-14,cricket world cup,0,0
2019-06-15,cricket world cup,0,0
2019-06-16,cricket world cup,0,0
2019-06-17,cricket world cup,0,0
2019-06-18,cricket world cup,0,0
2019-06-19,cricket world cup,0,0
2019-06-20,cricket world cup,0,0
2019-06-21,cricket world cup,0,0
2019-06-22,cricket world cup,0,0
2019-06-23,cricket world cup,0,0
2019-06-24,cricket world cup,0,0
2019-06-25,cricket world cup,0,0
2019-06-26,cricket world cup,0,0
2019-06-27,cricket world cup,0,0
2019-06-28,cricket world cup,0,0
2019-06-29,cricket world cup,0,0
2019-06-30,cricket world cup,0,0
2019-07-01,cricket world cup,0,0
2019-07-02,cricket world cup,0,0
2019-07-03,cricket world cup,0,0
2019-07-04,cricket world cup,0,0
2019-07-05,cricket world cup,0,0
2019-07-06,cricket world cup,0,0
2019-07-09,cricket world cup,0,0
2019-07-10,cricket world cup,0,0
2019-07-11,cricket world cup,0,0
2019-07-14,cricket world cup,0,0
2019-12-06,west indies tour india,0,0
2019-12-08,west indies tour india,0,0
2019-12-11,west indies tour india,0,0
2019-12-15,west indies tour india,0,0
2019-12-18,west indies tour india,0,0
2019-12-22,west indies tour india,0,0
2020-01-14,australia tour of india,0,0
2020-01-17,australia tour of india,0,0
2020-01-19,australia tour of india,0,0
2020-01-24,india tour of new zealand,0,0
2020-01-26,india tour of new zealand,0,0
2020-01-29,india tour of new zealand,0,0
2020-01-31,india tour of new zealand,0,0
2020-02-02,india tour of new zealand,0,0
2020-02-05,india tour of new zealand,0,0
2020-02-08,india tour of new zealand,0,0
2020-02-11,india tour of new zealand,0,0
2020-09-19,ipl,0,0
2020-09-20,ipl,0,0
2020-09-21,ipl,0,0
2020-09-22,ipl,0,0
2020-09-23,ipl,0,0
2020-09-24,ipl,0,0
2020-09-25,ipl,0,0
2020-09-26,ipl,0,0
2020-09-27,ipl,0,0
2020-09-28,ipl,0,0
2020-09-29,ipl,0,0
2020-09-30,ipl,0,0
2020-10-01,ipl,0,0
2020-10-02,ipl,0,0
2020-10-03,ipl,0,0
2020-10-04,ipl,0,0
2020-10-05,ipl,0,0
2020-10-06,ipl,0,0
2020-10-07,ipl,0,0
2020-10-08,ipl,0,0
2020-10-09,ipl,0,0
2020-10-10,ipl,0,0
2020-10-11,ipl,0,0
2020-10-12,ipl,0,0
2020-10-13,ipl,0,0
2020-10-14,ipl,0,0
2020-10-15,ipl,0,0
2020-10-16,ipl,0,0
2020-10-17,ipl,0,0
2020-10-18,ipl,0,0
2020-10-19,ipl,0,0
2020-10-20,ipl,0,0
2020-10-21,ipl,0,0
2020-10-22,ipl,0,0
2020-10-23,ipl,0,0
2020-10-24,ipl,0,0
2020-10-25,ipl,0,0
2020-10-26,ipl,0,0
2020-10-27,ipl,0,0
2020-10-28,ipl,0,0
2020-10-29,ipl,0,0
2020-10-30,ipl,0,0
2020-10-31,ipl,0,0
2020-11-01,ipl,0,0
2020-11-02,ipl,0,0
2020-11-03,ipl,0,0
2020-11-05,ipl,0,0
2020-11-06,ipl,0,0
2020-11-08,ipl,0,0
2020-11-10,ipl,0,0
2021-02-05,england tour of india,0,0
2021-02-06,england tour of india,0,0
2021-02-07,england tour of india,0,0
2021-02-08,england tour of india,0,0
2021-02-09,england tour of india,0,0
2021-02-13,england tour of india,0,0
2021-02-14,england tour of india,0,0
2021-02-15,england tour of india,0,0
2021-02-16,england tour of india,0,0
2021-02-24,england tour of india,0,0
2021-02-25,england tour of india,0,0
2021-03-04,england tour of india,0,0
2021-03-05,england tour of india,0,0
2021-03-06,england tour of india,0,0
2021-03-12,england tour of india,0,0
2021-03-14,england tour of india,0,0
2021-03-16,england tour of india,0,0
2021-03-18,england tour of india,0,0
2021-03-20,england tour of india,0,0
2021-03-23,england tour of india,0,0
2021-03-26,england tour of india,0,0
2021-03-28,england tour of india,0,0
2021-04-09,ipl,0,0
2021-04-10,ipl,0,0
2021-04-11,ipl,0,0
2021-04-12,ipl,0,0
2021-04-13,ipl,0,0
2021-04-14,ipl,0,0
2021-04-15,ipl,0,0
2021-04-16,ipl,0,0
2021-04-17,ipl,0,0
2021-04-18,ipl,0,0
2021-04-19,ipl,0,0
2021-04-20,ipl,0,0
2021-04-21,ipl,0,0
2021-04-22,ipl,0,0
2021-04-23,ipl,0,0
2021-04-24,ipl,0,0
2021-04-25,ipl,0,0
2021-04-26,ipl,0,0
2021-04-27,ipl,0,0
2021-04-28,ipl,0,0
2021-04-29,ipl,0,0
2021-04-30,ipl,0,0
2021-05-01,ipl,0,0
2021-05-02,ipl,0,0
2021-05-03,ipl,0,0
2021-09-19,ipl,0,0
2021-09-20,ipl,0,0
2021-09-21,ipl,0,0
2021-09-22,ipl,0,0
2021-09-23,ipl,0,0
2021-09-24,ipl,0,0
2021-09-25,ipl,0,0
2021-09-26,ipl,0,0
2021-09-27,ipl,0,0
2021-09-28,ipl,0,0
2021-09-29,ipl,0,0
2021-09-30,ipl,0,0
2021-10-01,ipl,0,0
2021-10-02,ipl,0,0
2021-10-03,ipl,0,0
2021-10-04,ipl,0,0
2021-10-05,ipl,0,0
2021-10-06,ipl,0,0
2021-10-07,ipl,0,0
2021-10-08,ipl,0,0
2021-10-10,ipl,0,0
2021-10-11,ipl,0,0
2021-10-13,ipl,0,0
2021-10-15,ipl,0,0
2021-10-17,world cup,0,0
2021-10-18,world cup,0,0
2021-10-19,world cup,0,0
2021-10-20,world cup,0,0
2021-10-21,world cup,0,0
2021-10-22,world cup,0,0
2021-10-23,world cup,0,0
2021-10-24,world cup,0,0
2021-10-25,world cup,0,0
2021-10-26,world cup,0,0
2021-10-27,world cup,0,0
2021-10-28,world cup,0,0
2021-10-29,world cup,0,0
2021-10-30,world cup,0,0
2021-10-31,world cup,0,0
2021-11-01,world cup,0,0
2021-11-02,world cup,0,0
2021-11-03,world cup,0,0
2021-11-04,world cup,0,0
2021-11-05,world cup,0,0
2021-11-06,world cup,0,0
2021-11-07,world cup,0,0
2021-11-08,world cup,0,0
2021-11-10,world cup,0,0
2021-11-11,world cup,0,0
2021-11-14,world cup,0,0
2022-02-06,west indies tour of india,0,0
2022-02-09,west indies tour of india,0,0
2022-02-11,west indies tour of india,0,0
2022-02-16,west indies tour of india,0,0
2022-02-18,west indies tour of india,0,0
2022-02-20,west indies tour of india,0,0
2022-03-26,ipl,0,0
2022-03-27,ipl,0,0
2022-03-28,ipl,0,0
2022-03-29,ipl,0,0
2022-03-30,ipl,0,0
2022-03-31,ipl,0,0
2022-04-01,ipl,0,0
2022-04-02,ipl,0,0
2022-04-03,ipl,0,0
2022-04-04,ipl,0,0
2022-04-05,ipl,0,0
2022-04-06,ipl,0,0
2022-04-07,ipl,0,0
2022-04-08,ipl,0,0
2022-04-09,ipl,0,0
2022-04-10,ipl,0,0
2022-04-11,ipl,0,0
2022-04-12,ipl,0,0
2022-04-13,ipl,0,0
2022-04-14,ipl,0,0
2022-04-15,ipl,0,0
2022-04-16,ipl,0,0
2022-04-17,ipl,0,0
2022-04-18,ipl,0,0
2022-04-19,ipl,0,0
2022-04-20,ipl,0,0
2022-04-21,ipl,0,0
2022-04-22,ipl,0,0
2022-04-23,ipl,0,0
2022-04-24,ipl,0,0
2022-04-25,ipl,0,0
2022-04-26,ipl,0,0
2022-04-27,ipl,0,0
2022-04-28,ipl,0,0
2022-04-29,ipl,0,0
2022-04-30,ipl,0,0
2022-05-01,ipl,0,0
2022-05-02,ipl,0,0
2022-05-03,ipl,0,0
2022-05-04,ipl,0,0
2022-05-05,ipl,0,0
2022-05-06,ipl,0,0
2022-05-07,ipl,0,0
2022-05-08,ipl,0,0
2022-05-09,ipl,0,0
2022-05-10,ipl,0,0
2022-05-11,ipl,0,0
2022-05-12,ipl,0,0
2022-05-13,ipl,0,0
2022-05-14,ipl,0,0
2022-05-15,ipl,0,0
2022-05-16,ipl,0,0
2022-05-17,ipl,0,0
2022-05-18,ipl,0,0
2022-05-19,ipl,0,0
2022-05-20,ipl,0,0
2022-05-21,ipl,0,0
2022-05-22,ipl,0,0
2022-05-24,ipl,0,0
2022-05-25,ipl,0,0
2022-05-27,ipl,0,0
2022-05-29,ipl,0,0
2022-06-09,south africa tour of india,0,0
2022-06-12,south africa tour of india,0,0
2022-06-14,south africa tour of india,0,0
2022-06-17,south africa tour of india,0,0
2022-06-19,south africa tour of india,0,0
2022-08-27,asia cup,0,0
2022-08-28,asia cup,0,0
2022-08-30,asia cup,0,0
2022-08-31,asia cup,0,0
2022-09-01,asia cup,0,0
2022-09-02,asia cup,0,0
2022-09-03,asia cup,0,0
2022-09-04,asia cup,0,0
2022-09-06,asia cup,0,0
2022-09-07,asia cup,0,0
2022-09-08,asia cup,0,0
2022-09-09,asia cup,0,0
2022-09-11,asia cup,0,0
2022-09-28,south africa tour of india,0,0
2022-10-02,south africa tour of india,0,0
2022-10-04,south africa tour of india,0,0
2022-10-06,south africa tour of india,0,0
2022-10-09,south africa tour of india,0,0
2022-10-11,south africa tour of india,0,0
2022-10-16,world cup,0,0
2022-10-17,world cup,0,0
2022-10-18,world cup,0,0
2022-10-19,world cup,0,0
2022-10-20,world cup,0,0
2022-10-21,world cup,0,0
2022-10-22,world cup,0,0
2022-10-23,world cup,0,0
2022-10-24,world cup,0,0
2022-10-25,world cup,0,0
2022-10-26,world cup,0,0
2022-10-27,world cup,0,0
2022-10-29,world cup,0,0
2022-10-30,world cup,0,0
2022-10-31,world cup,0,0
2022-11-01,world cup,0,0
2022-11-02,world cup,0,0
2022-11-03,world cup,0,0
2022-11-04,world cup,0,0
2022-11-05,world cup,0,0
2022-11-06,world cup,0,0
2022-11-09,world cup,0,0
2022-11-10,world cup,0,0
2022-11-13,world cup,0,0
2023-01-03,sri lanka tour of india,0,0
2023-01-05,sri lanka tour of india,0,0
2023-01-07,sri lanka tour of india,0,0
2023-01-10,sri lanka tour of india,0,0
2023-01-12,sri lanka tour of india,0,0
2023-01-15,sri lanka tour of india,0,0
2023-01-18,new zealand tour of india,0,0
2023-01-21,new zealand tour of india,0,0
2023-01-24,new zealand tour of india,0,0
2023-01-27,new zealand tour of india,0,0
2023-01-29,new zealand tour of india,0,0
2023-02-01,new zealand tour of india,0,0
2023-02-09,australia tour of india,0,0
2023-02-10,australia tour of india,0,0
2023-02-11,australia tour of india,0,0
2023-02-12,australia tour of india,0,0
2023-02-13,australia tour of india,0,0
2023-02-17,australia tour of india,0,0
2023-02-18,australia tour of india,0,0
2023-02-19,australia tour of india,0,0
2023-02-20,australia tour of india,0,0
2023-02-21,australia tour of india,0,0
2023-03-01,australia tour of india,0,0
2023-03-02,australia tour of india,0,0
2023-03-03,australia tour of india,0,0
2023-03-04,australia tour of india,0,0
2023-03-05,australia tour of india,0,0
2023-03-09,australia tour of india,0,0
2023-03-10,australia tour of india,0,0
2023-03-11,australia tour of india,0,0
2023-03-12,australia tour of india,0,0
2023-03-13,australia tour of india,0,0
2023-03-17,australia tour of india,0,0
2023-03-19,australia tour of india,0,0
2023-03-22,australia tour of india,0,0
2023-09-02,asia cup,0,0
2023-09-03,asia cup,0,0
2023-09-05,asia cup,0,0
2023-09-06,asia cup,0,0
2023-09-07,asia cup,0,0
2023-09-08,asia cup,0,0
2023-09-09,asia cup,0,0
2023-09-10,asia cup,0,0
2023-09-12,asia cup,0,0
2023-09-13,asia cup,0,0
2023-09-14,asia cup,0,0
2023-09-15,asia cup,0,0
2023-09-17,asia cup,0,0
2023-10-10,cricket world cup,0,0
2023-10-11,cricket world cup,0,0
